Artist 1,Artist 2,Number of Collaborations,Track Names
Travis Scott,The Weeknd,8,"CIRCUS MAXIMUS (feat. The Weeknd & Swae Lee); K-POP (feat. Bad Bunny & The Weeknd); K-POP; Reflections Laughing (feat. Travis Scott, Florence + The Machine); Pray 4 Love (feat. The Weeknd); K-POP - Chopped & Screwed; K-POP - Instrumental; K-POP - Sped Up"
Travis Scott,Young Stoner Life,2,Diamonds Dancing (feat. Travis Scott); Diamonds Dancing (feat. Travis Scott)
Travis Scott,Meek Mill,1,I'm Leanin'
Travis Scott,Southside,1,Hold That Heat (feat. Travis Scott)
Travis Scott,Kendrick Lamar,1,Big Shot (with Travis Scott)
Travis Scott,Gunna,10,"Hot (Remix) [feat. Gunna and Travis Scott]; Hot (Remix) [feat. Gunna and Travis Scott]; TOP FLOOR (feat. Travis Scott); Turks (feat. Travis Scott); TOP FLOOR (feat. Travis Scott); Turks (with Gunna & ft. Travis Scott); Diamonds Dancing (feat. Travis Scott); Floyd Mayweather (feat. Travis Scott, Gucci Mane and Gunna); Turks (with Gunna & ft. Travis Scott); Diamonds Dancing (feat. Travis Scott)"
Travis Scott,Drake,8,Fair Trade (with Travis Scott); MELTDOWN (feat. Drake); Bubbly (with Drake & Travis Scott); Pussy & Millions (feat. Travis Scott); Company; MELTDOWN (feat. Drake); Portland; MELTDOWN (feat. Drake) - Instrumental
Travis Scott,Lil Durk,1,Hats Off (feat. Travis Scott)
Travis Scott,The 1975,2,Don't Play (feat. The 1975 & Big Sean); Don't Play (feat. The 1975 & Big Sean)
Travis Scott,Kodak Black,4,"ZEZE (feat. Travis Scott & Offset); FLORIDA FLOW; ZEZE (feat. Travis Scott & Offset); No More (feat. Travis Scott, Kodak Black & 21 Savage)"
Travis Scott,Offset,10,ZEZE (feat. Travis Scott & Offset); Legacy (feat. Travis Scott & 21 Savage); SAY MY GRACE (feat. Travis Scott); SAY MY GRACE (feat. Travis Scott) (Sped Up); SAY MY GRACE (feat. Travis Scott) (Slowed); SAY MY GRACE (feat. Travis Scott); ZEZE (feat. Travis Scott & Offset); Mediterranean; Dubai Shit; Ghostface Killers (feat. Travis Scott)
Travis Scott,Don Toliver,16,CHAMPAIN & VACAY; CHAMPAIN & VACAY; 2000 EXCURSION; Embarrassed (feat. Travis Scott); Ring Ring; Ring Ring; Ring Ring - Extended Version; Euphoria (feat. Travis Scott & Kaash Paige); Flocky Flocky (feat. Travis Scott); You (feat. Travis Scott); Flocky Flocky (feat. Travis Scott); ICE AGE (FEAT. TRAVIS SCOTT); INSIDE (FEAT. TRAVIS SCOTT); Euphoria (feat. Travis Scott & Kaash Paige) - CHOPNOTSLOP REMIX; Embarrassed (feat. Travis Scott); WHAT TO DO? (feat. Don Toliver)
Travis Scott,Lil Uzi Vert,3,Aye (feat. Travis Scott); Watch (feat. Lil Uzi Vert & Kanye West); Aye (feat. Travis Scott)
Travis Scott,Young Thug,34,"SKITZO (feat. Young Thug); Hop Off A Jet (feat. Travis Scott); Hot (Remix) [feat. Gunna and Travis Scott]; The London (feat. J. Cole & Travis Scott); Hot (Remix) [feat. Gunna and Travis Scott]; FRANCHISE (feat. Future, Young Thug & M.I.A.) - REMIX; FRANCHISE (feat. Young Thug & M.I.A.); Bubbly (with Drake & Travis Scott); Trance (with Travis Scott & Young Thug); Pipe Down (feat. Travis Scott); pick up the phone (feat. Quavo); Mamacita (feat. Rich Homie Quan & Young Thug); Mamacita (feat. Rich Homie Quan & Young Thug); Skyfall (feat. Young Thug); FRANCHISE (feat. Young Thug & M.I.A.); Trance (with Travis Scott & Young Thug) - ChoppedNotSlopped; Trance (with Travis Scott & Young Thug); Pipe Down (feat. Travis Scott); Wit Da Racks (feat. 21 Savage, Travis Scott & Yak Gotti); Abracadabra (feat. Travis Scott); Trance (with Travis Scott & Young Thug); Maria I'm Drunk (feat. Justin Bieber & Young Thug); Diamonds Dancing (feat. Travis Scott); Wit Da Racks (feat. 21 Savage, Travis Scott & Yak Gotti); Abracadabra (feat. Travis Scott); Give No Fxk; pick up the phone (feat. Quavo); Floyd Mayweather (feat. Travis Scott, Gucci Mane and Gunna); Up To Something (feat. Travis Scott & Young Thug); The London (feat. J. Cole & Travis Scott); The London (feat. J. Cole & Travis Scott); OUT WEST (feat. Young Thug); Pipe Down (feat. Travis Scott); Diamonds Dancing (feat. Travis Scott)"
Travis Scott,Kanye West,3,Watch (feat. Lil Uzi Vert & Kanye West); Piss On Your Grave (feat. Kanye West); Wash Us In The Blood
Travis Scott,MadeinTYO,2,Uber Everywhere (feat. Travis Scott); Uber Everywhere (feat. Travis Scott)
Travis Scott,Lil Baby,6,Never Sleep (with Lil Baby feat. Travis Scott); Stuff (feat. Travis Scott); Never Sleep (with Lil Baby feat. Travis Scott); Hats Off (feat. Travis Scott); HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX; Never Sleep (with Lil Baby feat. Travis Scott)
Travis Scott,Yung Lean,2,PARASAIL (feat. Yung Lean & Dave Chappelle); Ghosttown
Travis Scott,Playboi Carti,13,FE!N (feat. Playboi Carti); Love Hurts (feat. Travis Scott); WHERE WAS YOU; CRUSH (with Travis Scott); PHILLY (with Travis Scott); CHARGE DEM HOES A FEE (with Future & Travis Scott); WAKE UP F1LTHY (with Travis Scott); Type Shit; CRUSH (with Travis Scott); PHILLY (with Travis Scott); CHARGE DEM HOES A FEE (with Future & Travis Scott); WAKE UP F1LTHY (with Travis Scott); BACKR00MS (with Travis Scott)
Travis Scott,Ed Sheeran,5,Antisocial (with Travis Scott) - Steel Banglez & Zeph Ellis Remix; Antisocial (with Travis Scott); Antisocial (with Travis Scott) - Ghali Remix; Antisocial (with Travis Scott); Antisocial (with Travis Scott) - MK Remix
Travis Scott,Huncho Jack,13,Modern Slavery; Black & Chinese; Eye 2 Eye; Motorcycle Patches; Huncho Jack; Saint; Go; Dubai Shit; Saint Laurent Mask; Moon Rock; How U Feel; Where U From; Best Man
Travis Scott,Quality Control,2,Bless Em (Takeoff feat. Travis Scott); Mediterranean
Travis Scott,Migos,4,Kelly Price (feat. Travis Scott); Sloppy Toppy (feat. Migos & Peewee Longway); White Sand; Give No Fxk
Travis Scott,Calvin Harris,1,Prayers Up (feat. Travis Scott & A-Trak)
Travis Scott,SahBabii,1,BEEP BEEP
Travis Scott,NAV,7,Never Sleep (with Lil Baby feat. Travis Scott); Turks (feat. Travis Scott); Never Sleep (with Lil Baby feat. Travis Scott); Turks (with Gunna & ft. Travis Scott); Champion (feat. Travis Scott); Turks (with Gunna & ft. Travis Scott); Never Sleep (with Lil Baby feat. Travis Scott)
Mustard,A$AP Rocky,1,On GOD (with YG & Tyga feat. A$AP Ferg & A$AP Rocky)
Mustard,Future,2,"Mines - with Ty Dolla $ign, Future & Charlie Wilson; Interstate 10 (feat. Future)"
Mustard,The Weeknd,1,"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix"
Mustard,Rich The Kid,1,Know My Name
Mustard,Meek Mill,3,"What These Bitches Want; 100 Bands (feat. Quavo, 21 Savage, YG & Meek Mill); 100 Bands (feat. Quavo, YG & Meek Mill)"
Mustard,Gunna,1,Woah Woah (feat. Young Thug & Gunna)
Mustard,A Boogie Wit da Hoodie,2,"Worth A Heartbreak - feat. Blxst & A Boogie Wit da Hoodie; Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)"
Mustard,Lil Durk,2,My Friends (feat. Lil Durk); Ghetto - feat. Young Thug & Lil Durk
Mustard,Masego,1,"A Song For Mom - with Ty Dolla $ign, Charlie Wilson & Masego"
Mustard,42 Dugg,1,"Up Now - feat. Lil Yachty, BlueBucksClan & 42 Dugg"
Mustard,Kodak Black,1,Yak's Prayer - feat. Kodak Black
Mustard,Don Toliver,1,FWU
Mustard,Young Thug,3,Party; Ghetto - feat. Young Thug & Lil Durk; Woah Woah (feat. Young Thug & Gunna)
Mustard,Playboi Carti,1,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)"
Mustard,Polo G,3,Heartless (feat. Mustard); Heartless (feat. Mustard); Heartless (feat. Mustard)
Mustard,Quality Control,1,"Like That (City Girls, Stefflon Don feat. Renni Rucci, Mustard)"
Mustard,Lil Yachty,1,"Up Now - feat. Lil Yachty, BlueBucksClan & 42 Dugg"
Mustard,Migos,1,Pure Water (with Migos)
Mustard,NAV,1,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)"
Pop Smoke,A$AP Rocky,1,"Lane Switcha (feat. A$AP Rocky, Juicy J & Project Pat)"
Pop Smoke,Future,4,Snitching (feat. Quavo & Future); Mr. Jones (feat. Future); Snitching (feat. Quavo & Future); Mr. Jones (feat. Future)
Pop Smoke,21 Savage,2,Bout A Million (feat. 42 Dugg & 21 Savage); Bout A Million (feat. 42 Dugg & 21 Savage)
Pop Smoke,Gunna,2,Paranoia (feat. Gunna & Young Thug); Dior (with Gunna) - Remix
Pop Smoke,Skepta,4,"Welcome To The Party (Remix); Lane Switcha (feat. A$AP Rocky, Juicy J & Project Pat); Welcome To The Party (feat. Skepta) - Remix; Welcome To The Party (feat. Skepta) - Remix"
Pop Smoke,A Boogie Wit da Hoodie,5,"Foreigner (feat. A Boogie Wit da Hoodie); Hello (feat. A Boogie Wit da Hoodie); Hello (feat. A Boogie Wit da Hoodie); Foreigner (feat. A Boogie Wit da Hoodie); Slide (Remix) (feat. Pop Smoke, A Boogie Wit da Hoodie & Chris Brown) (feat. Pop Smoke)"
Pop Smoke,Fredo,1,Burner on Deck (feat. Pop Smoke & Young Adz)
Pop Smoke,42 Dugg,2,Bout A Million (feat. 42 Dugg & 21 Savage); Bout A Million (feat. 42 Dugg & 21 Savage)
Pop Smoke,Kodak Black,2,Back Door (feat. Quavo & Kodak Black); Back Door (feat. Quavo & Kodak Black)
Pop Smoke,DaBaby,3,For The Night (feat. Lil Baby & DaBaby); For The Night (feat. Lil Baby & DaBaby); For The Night (feat. Lil Baby & DaBaby)
Pop Smoke,Young Thug,1,Paranoia (feat. Gunna & Young Thug)
Pop Smoke,Kanye West,2,Tell The Vision (feat. Kanye West & Pusha T); Tell The Vision (feat. Kanye West & Pusha T)
Pop Smoke,Jhené Aiko,1,Sunshine
Pop Smoke,Lil Baby,3,For The Night (feat. Lil Baby & DaBaby); For The Night (feat. Lil Baby & DaBaby); For The Night (feat. Lil Baby & DaBaby)
Pop Smoke,Polo G,2,Clueless (with Pop Smoke & Fivio Foreign); Clueless (with Pop Smoke & Fivio Foreign)
Pop Smoke,Lil Tjay,12,Mood Swings (feat. Lil Tjay & Summer Walker) - Remix; Mannequin (feat. Lil Tjay); War (feat. Lil Tjay) - Bonus; Mood Swings (feat. Lil Tjay); Genius (feat. Lil Tjay & Swae Lee); Zoo York (feat. Fivio Foreign & Pop Smoke); Mood Swings (feat. Lil Tjay); Mannequin (feat. Lil Tjay); War (feat. Lil Tjay) - Bonus; Genius (feat. Lil Tjay & Swae Lee); War; Mood Swings (feat. Lil Tjay & Summer Walker) - Remix
Pop Smoke,Migos,3,Light It Up (feat. Pop Smoke); Light It Up (feat. Pop Smoke); Light It Up (feat. Pop Smoke)
Pop Smoke,NAV,3,Run It Up (feat. Pop Smoke); Wolves (with NAV); Run It Up (feat. Pop Smoke)
The Alchemist,Earl Sweatshirt,25,"Elimination Chamber (feat. Earl Sweatshirt, Vince Staples & Action Bronson); The Daily News (feat. SpaceGhostPurpp, Earl Sweatshirt & Action Bronson); Gamebreaker (feat. Earl Sweatshirt); Photographic Memories (feat. Earl Sweatshirt); Nobles (feat. Earl Sweatshirt & Navy Blue); Loose Change (feat. Earl Sweatshirt); Sentry (feat. MIKE); E. Coli (feat. Earl Sweatshirt); The Caliphate (feat. Vince Staples); California Games (feat. Earl Sweatshirt); 100 High Street; Vin Skully; Sentry (feat. MIKE); Heat Check; Mancala (feat. Vince Staples); 27 Braids; Mac Deuce; Sirius Blac; Dead Zone; The Caliphate (feat. Vince Staples); Free the Ruler; E. Coli (feat. Earl Sweatshirt); RIP Tracy (feat. Earl Sweatshirt & billy woods); California Games (feat. Earl Sweatshirt); Falling out the Sky"
The Alchemist,"Tyler, The Creator",2,"No Idols (feat. Tyler, The Creator); Something to Rap About (feat. Tyler, The Creator)"
The Alchemist,Kurupt,1,Fight Club - Alchemist Mix
The Alchemist,Eminem,1,Chemical Warfare
Metro Boomin,A$AP Rocky,11,"Feel The Fiyaaaah (with A$AP Rocky & feat. Takeoff); Am I Dreaming (Metro Boomin & A$AP Rocky, Roisee); Nonviolent Communication (Metro Boomin & James Blake, A$AP Rocky, 21 Savage); Am I Dreaming (Metro Boomin & A$AP Rocky, Roisee); Nonviolent Communication (Metro Boomin & James Blake, A$AP Rocky, 21 Savage); Feel The Fiyaaaah (with A$AP Rocky & feat. Takeoff) - ChoppedNotSlopped; Feel The Fiyaaaah (with A$AP Rocky & feat. Takeoff); Feel The Fiyaaaah (with A$AP Rocky & feat. Takeoff); Am I Dreaming; Nonviolent Communication; Show of Hands"
Metro Boomin,Gucci Mane,4,They Wanna Have Fun; Need Some; 10AM/Save The World (feat. Gucci Mane); They Wanna Have Fun
Metro Boomin,Future,66,"X (feat. Future); Superhero (Heroes & Villains) [with Future & Chris Brown]; Too Many Nights (feat. Don Toliver & with Future); I Can't Save You (Interlude) [with Future & feat. Don Toliver]; Lock On Me (with Travis Scott & Future); All The Way Live (Spider-Man: Across the Spider-Verse) (Metro Boomin & Future, Lil Uzi Vert); All The Way Live (Spider-Man: Across the Spider-Verse) (Metro Boomin & Future, Lil Uzi Vert); Partying & Drinking; Chanel Vintage; Superhero (Heroes & Villains) [with Future & Chris Brown] - ChoppedNotSlopped; I Can't Save You (Interlude) [with Future & feat. Don Toliver] - ChoppedNotSlopped; Too Many Nights (feat. Don Toliver & with Future) - ChoppedNotSlopped; Lock On Me (with Travis Scott & Future) - ChoppedNotSlopped; Superhero (Heroes & Villains) [with Future & Chris Brown]; Too Many Nights (feat. Don Toliver & with Future); I Can't Save You (Interlude) [with Future & feat. Don Toliver]; Lock On Me (with Travis Scott & Future); We Don't Trust You; Young Metro; Ice Attack; Type Shit; Claustrophobic; Like That; Slimed In; Magic Don Juan (Princess Diana); Cinderella; Runnin Outta Time; Fried (She a Vibe); Ain't No Love; Everyday Hustle; GTA; Seen it All; WTFYM; Where My Twin @ - Bonus; Superhero (Heroes & Villains) [with Future & Chris Brown]; Too Many Nights (feat. Don Toliver & with Future); I Can't Save You (Interlude) [with Future & feat. Don Toliver]; Lock On Me (with Travis Scott & Future); All The Way Live - Spider-Man: Across the Spider-Verse; PURPLE RAIN (FEAT. FUTURE & METRO BOOMIN); Partying & Drinking; We Still Don't Trust You; Drink N Dance; Out Of My Hands; Jealous; This Sunday; Luv Bad Bitches; Amazing (Interlude); All to Myself; Nights Like This; Came to the Party; Right 4 You; Mile High Memories; Overload; Gracious; Beat It; Always Be My Fault; One Big Family; Red Leather; #1 (Intro); Nobody Knows My Struggle; All My Life; Crossed Out; Crazy Clientele; Show of Hands; Streets Made Me A King"
Metro Boomin,21 Savage,109,"pop ur shit - slowed down; dangerous - slowed down; née-nah - slowed down; just like me - slowed down; dangerous; née-nah; No Advance; No Heart; X (feat. Future); Savage Mode; Bad Guy; Real Nigga; Mad High; Feel It; Ocean Drive; Umbrella (with 21 Savage & Young Nudy); Creepin' (with The Weeknd & 21 Savage); Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage]; Walk Em Down (Don't Kill Civilians) [with 21 Savage & feat. Mustafa]; pop ur shit; dangerous; née-nah; just like me; Nonviolent Communication (Metro Boomin & James Blake, A$AP Rocky, 21 Savage); pop ur shit; Nonviolent Communication (Metro Boomin & James Blake, A$AP Rocky, 21 Savage); Intro; Runnin; Glock In My Lap; Mr. Right Now (feat. Drake); Rich Nigga Shit (feat. Young Thug); Slidin; Many Men; Snitches & Rats (Interlude); Snitches & Rats (feat. Young Nudy); My Dawg; Steppin On Niggas; Brand New Draco; No Opp Left Behind; RIP Luv; Said N Done; Partying & Drinking; Both Sides; Umbrella (with 21 Savage & Young Nudy) - ChoppedNotSlopped; Walk Em Down (Don't Kill Civilians) [with 21 Savage & feat. Mustafa] - ChoppedNotSlopped; Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage] - ChoppedNotSlopped; Creepin' (with The Weeknd & 21 Savage) - ChoppedNotSlopped; Umbrella (with 21 Savage & Young Nudy); Creepin' (with The Weeknd & 21 Savage); Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage]; Walk Em Down (Don't Kill Civilians) [with 21 Savage & feat. Mustafa]; Umbrella (with 21 Savage & Young Nudy); Creepin' (with The Weeknd & 21 Savage); Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage]; Walk Em Down (Don't Kill Civilians) [with 21 Savage & feat. Mustafa]; Creepin' (feat. 21 Savage) - Remix; Creepin'; Nonviolent Communication; Purple Savage Mode II Intro [ChopNotSlop Remix]; Many Men [ChopNotSlop Remix]; Runnin [ChopNotSlop Remix]; My Dawg [ChopNotSlop Remix]; Snitches & Rats [ChopNotSlop Remix] (feat. Young Nudy); Glock In My Lap [ChopNotSlop Remix]; Slidin [ChopNotSlop Remix]; Brand New Draco [ChopNotSlop Remix]; No Opp Left Behind [ChopNotSlop Remix]; Steppin On Niggas [ChopNotSlop Remix]; Mr. Right Now [ChopNotSlop Remix] (feat. Drake); Rich Nigga Shit [ChopNotSlop Remix] (feat. Young Thug); RIP Luv [ChopNotSlop Remix]; Said N Done [ChopNotSlop Remix]; Intro; Runnin; Glock In My Lap; Mr. Right Now (feat. Drake); Rich Nigga Shit (feat. Young Thug); Slidin; Many Men; Snitches & Rats (Interlude); Snitches & Rats (feat. Young Nudy); My Dawg; Steppin On Niggas; Brand New Draco; No Opp Left Behind; RIP Luv; Said N Done; pop ur shit - nightcore version; dangerous - nightcore version; née-nah - nightcore version; just like me - nightcore version; Ghostface Killers (feat. Travis Scott); Rap Saved Me (feat. Quavo); My Choppa Hate Niggas; Mad Stalkers; Disrespectful; Run Up the Racks; Still Serving; Darth Vader; pop ur shit - sped up; dangerous - sped up; née-nah - sped up; just like me - sped up; just like me; Don't Come Out The House (with 21 Savage); 10 Freaky Girls (with 21 Savage); No More (feat. Travis Scott, Kodak Black & 21 Savage); Partying & Drinking; Pull Up N Wreck (& Metro Boomin)"
Metro Boomin,The Weeknd,10,Creepin' (with The Weeknd & 21 Savage); Creepin' (with The Weeknd & 21 Savage) - ChoppedNotSlopped; Creepin' (with The Weeknd & 21 Savage); Young Metro; Creepin' (with The Weeknd & 21 Savage); Creepin' (feat. 21 Savage) - Remix; Creepin'; We Still Don't Trust You; All to Myself; Always Be My Fault
Metro Boomin,Kendrick Lamar,1,Like That
Metro Boomin,Gunna,7,All The Money (with Gunna) [Bonus]; Car Sick (feat. NAV & Metro Boomin); All The Money (with Gunna) - Bonus - ChoppedNotSlopped; All The Money (with Gunna) [Bonus]; All The Money (with Gunna) [Bonus]; Space Cadet (feat. Gunna); Lesbian (feat. Gunna & Young Thug)
Metro Boomin,A Boogie Wit da Hoodie,3,"Calling (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, NAV, feat. A Boogie Wit da Hoodie); Calling (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, NAV, feat. A Boogie Wit da Hoodie); Calling - Spider-Man: Across the Spider-Verse"
Metro Boomin,Drake,4,Mr. Right Now (feat. Drake); Mr. Right Now [ChopNotSlop Remix] (feat. Drake); Mr. Right Now (feat. Drake); No Complaints (feat. Offset & Drake) (Bonus)
Metro Boomin,Lil Durk,5,dangerous - slowed down; dangerous; dangerous; dangerous - nightcore version; dangerous - sped up
Metro Boomin,Kodak Black,1,"No More (feat. Travis Scott, Kodak Black & 21 Savage)"
Metro Boomin,Offset,14,"Annihilate (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, Lil Wayne, Offset); Annihilate (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, Lil Wayne, Offset); Minute; Annihilate - Spider-Man: Across the Spider-Verse; Ghostface Killers (feat. Travis Scott); Rap Saved Me (feat. Quavo); Ric Flair Drip (with Metro Boomin); Nightmare; Mad Stalkers; Disrespectful; Still Serving; Darth Vader; Only You (feat. WizKid, Offset & J Balvin); No Complaints (feat. Offset & Drake) (Bonus)"
Metro Boomin,Don Toliver,19,"Too Many Nights (feat. Don Toliver & with Future); Around Me (feat. Don Toliver); I Can't Save You (Interlude) [with Future & feat. Don Toliver]; Link Up (Metro Boomin & Don Toliver, Wizkid feat. BEAM & Toian) - Spider-Verse Remix (Spider-Man: Across the Spider-Verse ); Home (Metro Boomin & Don Toliver, Lil Uzi Vert); Link Up (Metro Boomin & Don Toliver, Wizkid feat. BEAM & Toian) - Spider-Verse Remix (Spider-Man: Across the Spider-Verse ); Home (Metro Boomin & Don Toliver, Lil Uzi Vert); Around Me (feat. Don Toliver) - ChoppedNotSlopped; I Can't Save You (Interlude) [with Future & feat. Don Toliver] - ChoppedNotSlopped; Too Many Nights (feat. Don Toliver & with Future) - ChoppedNotSlopped; Too Many Nights (feat. Don Toliver & with Future); Around Me (feat. Don Toliver); I Can't Save You (Interlude) [with Future & feat. Don Toliver]; Too Many Nights (feat. Don Toliver & with Future); Around Me (feat. Don Toliver); I Can't Save You (Interlude) [with Future & feat. Don Toliver]; Link Up - Spider-Verse Remix (Spider-Man: Across the Spider-Verse ); Home; PURPLE RAIN (FEAT. FUTURE & METRO BOOMIN)"
Metro Boomin,Lil Uzi Vert,8,"All The Way Live (Spider-Man: Across the Spider-Verse) (Metro Boomin & Future, Lil Uzi Vert); Home (Metro Boomin & Don Toliver, Lil Uzi Vert); All The Way Live (Spider-Man: Across the Spider-Verse) (Metro Boomin & Future, Lil Uzi Vert); Home (Metro Boomin & Don Toliver, Lil Uzi Vert); A$AP Ferg; NAVUZIMETRO#PT2; All The Way Live - Spider-Man: Across the Spider-Verse; Home"
Metro Boomin,Young Thug,24,pop ur shit - slowed down; Trance (with Travis Scott & Young Thug); Metro Spider (with Young Thug); pop ur shit; pop ur shit; Rich Nigga Shit (feat. Young Thug); Birthday; Chanel Vintage; Metro Spider (with Young Thug) - ChoppedNotSlopped; Trance (with Travis Scott & Young Thug) - ChoppedNotSlopped; Trance (with Travis Scott & Young Thug); Metro Spider (with Young Thug); Trance (with Travis Scott & Young Thug); Metro Spider (with Young Thug); Rich Nigga Shit [ChopNotSlop Remix] (feat. Young Thug); Rich Nigga Shit (feat. Young Thug); pop ur shit - nightcore version; All Over (feat. Metro Boomin); pop ur shit - sped up; Up To Something (feat. Travis Scott & Young Thug); Lesbian (feat. Gunna & Young Thug); Birthday; Even The Odds (& Metro Boomin); All Over (feat. Metro Boomin)
Metro Boomin,Lil Baby,7,Don’t Stop Dancin; Jerry Curry (Love & Basketball); I Need (Where U From) (Bonus); Don’t Stop Dancin; Jerry Curry (Love & Basketball); I Need (Where U From)(Bonus); All My Life
